src,dst
22562,17184
22562,611
22562,8652
22562,6543
22562,3952
22563,10620
22563,6900
22563,10920
22563,347
22563,3436
22563,8571
22564,6586
22564,10368
22564,9141
22564,20533
22564,18093
22564,4349
22565,112
22565,317
22565,228
22565,1761
22565,12721
22565,2448
22566,12097
22566,59
22566,4019
22566,8503
22566,3251
22566,10938
22567,20752
22567,11013
22567,292
22567,256
22567,8266
22567,13278
22568,21536
22568,5089
22568,8037
22568,1235
22568,7783
22568,8898
22569,562
22569,3449
22569,347
22569,19502
22569,641
22569,9272
22570,838
22570,13409
22570,3315
22570,11254
22570,2126
22570,301
22571,5101
22571,4770
22571,3754
22571,8569
22571,14986
22571,352
22572,1729
22572,2616
22572,44
22572,18001
22572,13818
22572,12815
22573,2414
22573,7026
22573,11016
22573,19328
22573,4623
22573,22378
22574,18407
22574,14349
22574,1143
22574,17570
22574,670
22574,16702
22575,15993
22575,2819
22575,18726
22575,2308
22575,3023
22575,2169
22576,7397
22576,6943
22576,23
22576,13738
22576,2357
22576,569
22577,17091
22577,19567
22577,17872
22577,2034
22577,16735
22577,14327
22578,6633
22578,13706
22578,13363
22578,157
22578,15346
22578,7085
22579,18908
22579,15869
22579,1887
22579,8271
22579,7022
22579,53
22580,9714
22580,14139
22580,797
22580,13
22580,5648
22580,5069
22581,3045
22581,6907
22581,9697
22581,8308
22581,9270
22581,6
22582,22089
22582,5514
22582,1635
22582,5132
22582,390
22582,2183
22583,11308
22583,18386
22583,6285
22583,3911
22583,389
22583,14314
22584,260
22584,4591
22584,18247
22584,7998
22584,17700
22584,185
22585,19267
22585,9512
22585,3830
22585,17981
22585,1140
22585,612
22586,2457
22586,8096
22586,15823
22586,1031
22586,3670
22586,73
22587,13008
22587,5992
22587,3924
22587,1750
22587,2019
22587,21
22588,140
22588,9036
22588,11752
22588,9908
22588,6223
22588,9854
22589,18329
22589,17088
22589,1378
22589,7803
22589,15023
22589,20007
22590,14873
22590,3553
22590,5517
22590,5550
22590,20569
22590,13398
22591,984
22591,3013
22591,13484
22591,14979
22591,3325
22591,7193
22592,9074
22592,9469
22592,17029
22592,17088
22592,509
22592,10
22593,16690
22593,4056
22593,54
22593,14835
22593,1245
22593,14021
22594,660
22594,641
22594,5828
22594,1504
22594,7133
22594,3529
22595,16
22595,519
22595,4985
22595,500
22595,171
22595,813
22596,16818
22596,1203
22596,15764
22596,13850
22596,453
22596,9782
22597,1222
22597,17620
22597,4501
22597,13366
22597,1899
22597,4419
22598,1
22598,9381
22598,7686
22598,864
22598,10168
22598,6084
22599,3168
22599,6119
22599,13723
22599,3843
22599,8331
22599,3965
22600,19677
22600,17144
22600,157
22600,18642
22600,3098
22600,6181
22601,21086
22601,1957
22601,18868
22601,17591
22601,356
22601,17
22602,4295
22602,6252
22602,15470
22602,22010
22602,7856
22602,5537
22603,11620
22603,488
22603,0
22603,3101
22603,18829
22603,4754
22604,10
22604,55
22604,185
22604,1764
22604,6436
22604,1930
22605,4162
22605,4826
22605,1554
22605,7278
22605,14704
22605,39
22606,607
22606,21040
22606,480
22606,11587
22606,3270
22606,2427
22607,945
22607,19719
22607,10086
22607,10
22607,9971
22607,8108
22608,613
22608,6889
22608,8903
22608,666
22608,4950
22608,3804
22609,3584
22609,3249
22609,1004
22609,2501
22609,931
22609,1410
22610,14725
22610,4489
22610,9976
22610,10713
22610,1762
22610,1480
22611,3511
22611,6522
22611,8094
22611,9095
22611,14142
22611,19828
22612,853
22612,16037
22612,2406
22612,2751
22612,9801
22612,689
22613,3012
22613,2248
22613,1349
22613,13292
22613,6980
22613,11039
22614,4073
22614,2686
22614,591
22614,21
22614,362
22614,12246
22615,1408
22615,40
22615,7939
22615,7551
22615,8781
22615,372
22616,2023
22616,380
22616,2246
22616,1699
22616,21681
22616,5537
22617,14
22617,2841
22617,4667
22617,9038
22617,18512
22617,300
22618,3292
22618,1184
22618,13130
22618,8139
22618,12906
22618,9967
22619,1184
22619,21336
22619,2820
22619,228
22619,6499
22619,1786
22620,11246
22620,9758
22620,33
22620,4586
22620,8420
22620,19854
22621,237
22621,60
22621,21402
22621,16330
22621,25
22621,11353
22622,4049
22622,1010
22622,6083
22622,4096
22622,613
22622,70
22623,1876
22623,8099
22623,1164
22623,2446
22623,906
22623,8187
22624,18233
22624,15934
22624,1564
22624,15643
22624,1505
22624,8276
22625,5661
22625,927
22625,2544
22625,4137
22625,15236
22625,6625
22626,16193
22626,1667
22626,5218
22626,16615
22626,709
22626,3988
22627,2931
22627,26
22627,22494
22627,9995
22627,17517
22627,348
22628,820
22628,9864
22628,180
22628,8667
22628,15055
22628,16019
22629,1143
22629,21514
22629,3466
22629,2892
22629,3303
22629,7
22630,9872
22630,5941
22630,64
22630,2829
22630,9404
22630,10784
22631,254
22631,103
22631,6014
22631,57
22631,18682
22631,21294
22632,21373
22632,2010
22632,4179
22632,37
22632,13553
22632,19555
22633,9184
22633,18510
22633,546
22633,1580
22633,15503
22633,5395
22634,1086
22634,3992
22634,20531
22634,3084
22634,17317
22634,12628
22635,13586
22635,15913
22635,2587
22635,1652
22635,13890
22635,12927
22636,7442
22636,7939
22636,10526
22636,5055
22636,4134
22636,7898
22637,3
22637,13717
22637,9276
22637,2939
22637,2256
22637,8019
22638,9828
22638,4772
22638,2150
22638,9
22638,18397
22638,424
22639,7931
22639,164
22639,314
22639,12376
22639,21691
22639,6711
22640,2357
22640,10486
22640,585
22640,1432
22640,11164
22640,15949
22641,6433
22641,7831
22641,9126
22641,1338
22641,2247
22641,1532
22642,75
22642,1426
22642,106
22642,21752
22642,343
22642,7385
22643,17126
22643,95
22643,21089
22643,22187
22643,11013
22643,15766
22644,219
22644,0
22644,1464
22644,13091
22644,4017
22644,1997
22645,22292
22645,11132
22645,480
22645,18423
22645,19256
22645,136
22646,1546
22646,304
22646,13955
22646,6863
22646,520
22646,1410
22647,390
22647,405
22647,2106
22647,1245
22647,21028
22647,4839
22648,2364
22648,286
22648,71
22648,6150
22648,1832
22648,1840
22649,44
22649,1747
22649,6610
22649,12
22649,2511
22649,7305
22650,19363
22650,18714
22650,9093
22650,9797
22650,1233
22650,1490
22651,5301
22651,5381
22651,18207
22651,30
22651,5570
22651,1549
22652,21217
22652,3794
22652,8652
22652,11523
22652,14514
22652,4740
22653,216
22653,2940
22653,5393
22653,653
22653,514
22653,2179
22654,13838
22654,3005
22654,16
22654,28
22654,2272
22654,4829
22655,2004
22655,13363
22655,6222
22655,518
22655,12037
22655,469
22656,8155
22656,1822
22656,21610
22656,49
22656,3385
22656,1410
22657,3887
22657,19377
22657,6740
22657,19215
22657,19463
22657,6626
22658,1863
22658,8673
22658,18006
22658,15263
22658,6385
22658,408
22659,1629
22659,2609
22659,16792
22659,631
22659,7286
22659,12
22660,1094
22660,20294
22660,1388
22660,1784
22660,9867
22660,12405
22661,15265
22661,16291
22661,7117
22661,7833
22661,566
22661,18532
22662,16369
22662,14896
22662,11171
22662,2337
22662,14265
22662,239
22663,13419
22663,5218
22663,11322
22663,4
22663,1968
22663,3811
22664,96
22664,27
22664,1117
22664,7644
22664,3530
22664,8685
22665,16727
22665,9296
22665,12062
22665,10824
22665,1838
22665,1429
22666,3044
22666,460
22666,1757
22666,14735
22666,5209
22666,3077
22667,605
22667,15567
22667,8735
22667,4366
22667,7126
22667,2212
22668,6023
22668,8963
22668,13
22668,8928
22668,17642
22668,16230
22669,12294
22669,11707
22669,1632
22669,703
22669,11183
22669,10241
22670,18457
22670,110
22670,7493
22670,1773
22670,9831
22670,157
22671,11869
22671,4515
22671,11531
22671,13472
22671,9174
22671,3805
22672,1603
22672,590
22672,1125
22672,6490
22672,372
22672,423
22673,1416
22673,685
22673,26
22673,13928
22673,12255
22673,70
22674,15768
22674,235
22674,50
22674,4022
22674,12646
22674,5724
22675,16570
22675,10768
22675,13807
22675,2060
22675,61
22675,15799
22676,13480
22676,5139
22676,1368
22676,5965
22676,5011
22676,2138
22677,15
22677,6559
22677,673
22677,1819
22677,22622
22677,950
22678,573
22678,5976
22678,400
22678,186
22678,21368
22678,63
22679,9865
22679,11630
22679,5165
22679,15394
22679,17399
22679,7756
22680,7976
22680,939
22680,8860
22680,13
22680,328
22680,10144
22681,818
22681,4067
22681,2494
22681,11610
22681,5231
22681,8004
22682,1621
22682,1367
22682,3205
22682,4113
22682,6704
22682,94
22683,3584
22683,9099
22683,1004
22683,372
22683,14845
22683,263
22684,71
22684,22122
22684,4428
22684,21405
22684,530
22684,19891
22685,120
22685,9025
22685,2985
22685,10340
22685,7915
22685,428
22686,8204
22686,4039
22686,744
22686,17130
22686,18364
22686,16615
22687,12737
22687,293
22687,8007
22687,22207
22687,16131
22687,19107
22688,19671
22688,5491
22688,2814
22688,7575
22688,2997
22688,6930
22689,10137
22689,3807
22689,6030
22689,15597
22689,16869
22689,8677
22690,4716
22690,6899
22690,15172
22690,8536
22690,12679
22690,18736
22691,8702
22691,263
22691,18637
22691,9522
22691,7840
22691,20661
22692,1048
22692,36
22692,18477
22692,1002
22692,11389
22692,5492
22693,3647
22693,12626
22693,7406
22693,10724
22693,1133
22693,2545
22694,6003
22694,6019
22694,176
22694,10
22694,8281
22694,54
22695,14
22695,16348
22695,18672
22695,2645
22695,6095
22695,3863
22696,3219
22696,681
22696,9399
22696,1804
22696,4132
22696,6186
22697,117
22697,16177
22697,6436
22697,3916
22697,2934
22697,16663
22698,2125
22698,12496
22698,14618
22698,95
22698,2188
22698,723
22699,1477
22699,9188
22699,21228
22699,591
22699,343
22699,6021
22700,10166
22700,6186
22700,4789
22700,19032
22700,11760
22700,2310
22701,5743
22701,9499
22701,1308
22701,6928
22701,4252
22701,20965
22702,7994
22702,16829
22702,1100
22702,14933
22702,2750
22702,32
22703,2663
22703,1159
22703,4821
22703,17
22703,1472
22703,19849
22704,5328
22704,3813
22704,77
22704,1225
22704,13253
22704,18997
22705,12292
22705,481
22705,9799
22705,6112
22705,17394
22705,4863
22706,5129
22706,410
22706,134
22706,7278
22706,1449
22706,1840
22707,20099
22707,4480
22707,383
22707,7966
22707,7091
22707,4406
22708,350
22708,580
22708,6690
22708,8708
22708,18053
22708,3206
22709,1840
22709,18497
22709,20261
22709,18286
22709,2428
22709,10
22710,5936
22710,13879
22710,253
22710,273
22710,6778
22710,1350
22711,3399
22711,5621
22711,8398
22711,20702
22711,17830
22711,7708
22712,20061
22712,14910
22712,268
22712,1522
22712,11203
22712,4563
22713,484
22713,22175
22713,1762
22713,4328
22713,12
22713,12811
22714,6334
22714,865
22714,3454
22714,12240
22714,14349
22714,1485
22715,7411
22715,8289
22715,18537
22715,15382
22715,20863
22715,1660
22716,6720
22716,9078
22716,21689
22716,2
22716,4444
22716,9
22717,10
22717,1753
22717,19579
22717,9874
22717,10340
22717,14977
22718,3116
22718,83
22718,1283
22718,13015
22718,19116
22718,6861
22719,11286
22719,101
22719,16802
22719,2646
22719,2205
22719,7182
22720,22359
22720,224
22720,7363
22720,170
22720,14581
22720,17188
22721,2926
22721,14044
22721,3046
22721,20276
22721,9727
22721,16888
22722,3100
22722,18871
22722,14106
22722,9084
22722,37
22722,14159
22723,10846
22723,8911
22723,16963
22723,703
22723,65
22723,13778
22724,7313
22724,1497
22724,9188
22724,6202
22724,9499
22724,20763
22725,4110
22725,4096
22725,18236
22725,10132
22725,1034
22725,910
22726,7954
22726,1615
22726,3527
22726,1
22726,12323
22726,327
22727,6525
22727,13506
22727,16133
22727,8536
22727,3661
22727,18872
22728,3654
22728,10593
22728,16826
22728,6544
22728,539
22728,5661
22729,20690
22729,19943
22729,1443
22729,6988
22729,10656
22729,301
22730,10771
22730,550
22730,4352
22730,3357
22730,13284
22730,4863
22731,218
22731,6899
22731,129
22731,2625
22731,198
22731,13840
22732,6602
22732,3
22732,10899
22732,13105
22732,1931
22732,5292
22733,11612
22733,20139
22733,3756
22733,22167
22733,6897
22733,3374
22734,1273
22734,2268
22734,5821
22734,17472
22734,3257
22734,5084
22735,2689
22735,2829
22735,3145
22735,1060
22735,19119
22735,2339
22736,6989
22736,12165
22736,276
22736,321
22736,8419
22736,13048
22737,1685
22737,2313
22737,817
22737,13115
22737,479
22737,6591
22738,17439
22738,1967
22738,12212
22738,5821
22738,64
22738,193
22739,15253
22739,2093
22739,9177
22739,7298
22739,45
22739,386
22740,17506
22740,248
22740,825
22740,10608
22740,246
22740,167
22741,1433
22741,19155
22741,21970
22741,4021
22741,20127
22741,17561
22742,4189
22742,7290
22742,11641
22742,392
22742,1108
22742,5344
22743,1852
22743,13688
22743,3222
22743,548
22743,14192
22743,9821
22744,10717
22744,20301
22744,18553
22744,246
22744,701
22744,14166
22745,4641
22745,5655
22745,19701
22745,17063
22745,9115
22745,7800
22746,22626
22746,6293
22746,192
22746,831
22746,13932
22746,4599
22747,3439
22747,19750
22747,4933
22747,14852
22747,423
22747,5863
22748,6009
22748,18275
22748,72
22748,6311
22748,12645
22748,7095
22749,10630
22749,4241
22749,636
22749,14922
22749,20221
22749,1248
22750,3684
22750,357
22750,7889
22750,488
22750,3888
22750,960
22751,1716
22751,166
22751,1135
22751,3001
22751,2271
22751,6735
22752,18941
22752,14926
22752,444
22752,780
22752,14462
22752,1243
22753,1643
22753,10569
22753,7871
22753,5332
22753,8551
22753,1036
22754,8
22754,19706
22754,8058
22754,8165
22754,2598
22754,9936
22755,1038
22755,846
22755,9202
22755,10183
22755,4630
22755,20496
22756,7797
22756,8605
22756,1889
22756,1256
22756,2621
22756,3541
22757,9119
22757,329
22757,4663
22757,1071
22757,17560
22757,2638
22758,2230
22758,6456
22758,601
22758,227
22758,11552
22758,20432
22759,6930
22759,15288
22759,19143
22759,6354
22759,18582
22759,15718
22760,4111
22760,18502
22760,10222
22760,10571
22760,1703
22760,20830
22761,7879
22761,1790
22761,506
22761,2120
22761,380
22761,682
22762,21082
22762,13456
22762,567
22762,338
22762,9822
22762,129
22763,189
22763,9647
22763,5744
22763,22589
22763,10933
22763,18912
22764,11928
22764,1348
22764,195
22764,9746
22764,22281
22764,10955
22765,19037
22765,14484
22765,4885
22765,20459
22765,15526
22765,12587
22766,17176
22766,139
22766,16260
22766,9858
22766,655
22766,14932
22767,17810
22767,329
22767,276
22767,7472
22767,138
22767,439
22768,1821
22768,10163
22768,9699
22768,1747
22768,6
22768,11059
22769,1627
22769,8178
22769,626
22769,9984
22769,608
22769,9181
22770,8101
22770,1989
22770,68
22770,22726
22770,1066
22770,4575
22771,3459
22771,4478
22771,945
22771,6
22771,6743
22771,1227
22772,8160
22772,13904
22772,459
22772,19804
22772,14035
22772,12613
22773,19151
22773,977
22773,114
22773,395
22773,3104
22773,6190
22774,15495
22774,20717
22774,21415
22774,13432
22774,634
22774,11967
22775,20000
22775,17008
22775,5558
22775,15559
22775,5476
22775,561
22776,557
22776,7145
22776,4851
22776,18018
22776,2542
22776,1320
22777,22147
22777,906
22777,20924
22777,419
22777,11559
22777,17306
22778,22246
22778,22688
22778,8441
22778,1325
22778,18710
22778,660
22779,16984
22779,1998
22779,3775
22779,22022
22779,10262
22779,9559
22780,2873
22780,12068
22780,4409
22780,380
22780,7462
22780,136
22781,2840
22781,13670
22781,579
22781,1586
22781,3140
22781,20103
22782,395
22782,9989
22782,2574
22782,6166
22782,12793
22782,4192
22783,7
22783,17273
22783,14173
22783,616
22783,1571
22783,133
22784,1281
22784,6702
22784,16312
22784,1524
22784,582
22784,189
22785,21398
22785,6452
22785,3625
22785,20652
22785,15502
22785,6476
22786,22609
22786,423
22786,10287
22786,15442
22786,328
22786,17358
22787,2650
22787,14183
22787,17535
22787,106
22787,3185
22787,19426
22788,6612
22788,4621
22788,7771
22788,19123
22788,173
22788,60
22789,340
22789,10751
22789,269
22789,21795
22789,6897
22789,5388
22790,22541
22790,1205
22790,20263
22790,219
22790,236
22790,5940
22791,197
22791,19919
22791,3182
22791,12498
22791,15467
22791,5449
22792,775
22792,1918
22792,17836
22792,14359
22792,7050
22792,443
22793,34
22793,16810
22793,6035
22793,14104
22793,584
22793,16171
22794,190
22794,46
22794,382
22794,1725
22794,1695
22794,8575
22795,1056
22795,3104
22795,16428
22795,752
22795,13709
22795,18505
22796,15503
22796,19895
22796,2403
22796,16647
22796,4903
22796,6235
22797,5759
22797,13291
22797,1247
22797,40
22797,8776
22797,186
22798,22021
22798,2417
22798,575
22798,12952
22798,157
22798,2573
22799,19703
22799,7157
22799,54
22799,47
22799,1339
22799,21603
22800,2856
22800,369
22800,857
22800,1655
22800,20958
22800,15447
22801,45
22801,15327
22801,2569
22801,2488
22801,14924
22801,8184
22802,934
22802,3341
22802,6155
22802,19
22802,5661
22802,11752
22803,1105
22803,3083
22803,10377
22803,2024
22803,6050
22803,1562
22804,273
22804,16083
22804,7636
22804,7930
22804,9074
22804,4353
22805,19518
22805,440
22805,174
22805,10682
22805,509
22805,33
22806,14323
22806,102
22806,92
22806,75
22806,1349
22806,4489
22807,4000
22807,8545
22807,21489
22807,7990
22807,15459
22807,1642
22808,276
22808,7292
22808,188
22808,418
22808,4854
22808,11142
22809,4831
22809,30
22809,1073
22809,8580
22809,262
22809,10238
22810,15202
22810,18814
22810,19359
22810,4458
22810,443
22810,4810
22811,859
22811,12463
22811,10322
22811,15987
22811,13703
22811,9927
22812,13256
22812,574
22812,22134
22812,4165
22812,16661
22812,2887
22813,187
22813,11580
22813,22045
22813,9691
22813,1218
22813,17745
22814,2094
22814,19
22814,7653
22814,6404
22814,27
22814,6816
22815,21789
22815,2276
22815,617
22815,11983
22815,65
22815,1039
22816,144
22816,5750
22816,14843
22816,8
22816,13753
22816,1776
22817,3716
22817,21007
22817,1109
22817,7
22817,6888
22817,4397
22818,78
22818,9078
22818,37
22818,20451
22818,380
22818,3349
22819,5941
22819,7529
22819,318
22819,17063
22819,9907
22819,5719
22820,9
22820,20186
22820,4447
22820,19982
22820,21080
22820,4547
22821,16992
22821,6915
22821,17158
22821,5306
22821,13755
22821,849
22822,27
22822,20634
22822,7457
22822,11674
22822,856
22822,18752
22823,1043
22823,14690
22823,212
22823,484
22823,192
22823,20298
22824,1039
22824,6051
22824,166
22824,21734
22824,158
22824,1571
22825,68
22825,8214
22825,19149
22825,563
22825,17413
22825,20442
22826,21897
22826,21049
22826,5844
22826,20515
22826,14213
22826,8641
22827,1886
22827,81
22827,18336
22827,16164
22827,18462
22827,10858
22828,132
22828,11883
22828,11751
22828,12756
22828,7597
22828,20009
22829,539
22829,14399
22829,249
22829,245
22829,934
22829,5897
22830,6796
22830,3469
22830,2332
22830,13
22830,9099
22830,8165
22831,3703
22831,6262
22831,7704
22831,15252
22831,1549
22831,5177
22832,463
22832,19910
22832,3220
22832,4347
22832,672
22832,14384
22833,13201
22833,1508
22833,2866
22833,997
22833,67
22833,1528
22834,14153
22834,22714
22834,22269
22834,20680
22834,18966
22834,5108
22835,22288
22835,1158
22835,4996
22835,5563
22835,2051
22835,19523
22836,330
22836,14110
22836,39
22836,2404
22836,5099
22836,19805
22837,2288
22837,5051
22837,7114
22837,3076
22837,5707
22837,3078
22838,17214
22838,22685
22838,103
22838,18488
